sample_id,formula,working_ion,anion_family,target
mp-777732,Li8Mn13Cr3O32,Li,oxide,603.3029993772944
mp-19294,LiFeP2O7,Li,phosphate_or_polyanion,165.5794452630918
mp-770141,LiMn2(SO4)3,Li,sulfide,184.96719462374463
mp-585397,LiCo3P3O11,Li,phosphate_or_polyanion,209.06862236025535
mp-850077,LiMn2(BO3)2,Li,phosphate_or_polyanion,118.93850678897348
mp-540375,LiCoP2O7,Li,phosphate_or_polyanion,363.3615773779213
mp-1048392,BaYV4O7,other,oxide,682.4962120774761
mvc-15604,AlCrO3,Al,oxide,2446.889542558502
mp-1346485,MgCrO3,Mg,oxide,459.7968496901842
mp-1047958,BaCaWF7,Ca,halide,544.1399408570788
mp-25961,LiFe(PO3)4,Li,phosphate_or_polyanion,94.93955788274609
mp-755048,Li2CrFeO4,Li,oxide,397.3821056630019
mp-673101,LiSn4(PO4)3,Li,phosphate_or_polyanion,153.89454770191813
mp-1043445,MnZn(GeO3)2,Zn,oxide,694.5687023649757
mp-1176809,LiTi(SO4)2,Li,sulfide,37.63597004800312
mp-763833,NaLiMnPCO7,Li,phosphate_or_polyanion,297.8821832254082
mp-780725,Li2VPO5,Li,phosphate_or_polyanion,122.00311288615278
mp-757040,LiCrPO4,Li,phosphate_or_polyanion,61.175067074285735
mp-557349,Mn3Nb2ZnO9,Zn,oxide,245.5575556158136
mp-760783,Li3V2F12,Li,halide,19.92820569332045
mp-1221017,NaNbWO7,Na,oxide,151.72536709092483
mp-20011,NaSbO3,Na,oxide,635.6175256926537
mp-759605,Li2Fe(CO3)2,Li,oxide,158.28810655024563
mp-1040929,ZnCr2O4,Zn,oxide,96.1379867779018
mp-1044743,PrMg(WO3)2,Mg,oxide,348.60950011805875
mp-764313,KLiMnP3HO10,Li,phosphate_or_polyanion,193.0620052508157
mp-769624,Li3Co3CuO8,Li,oxide,621.7630965464293
mp-505102,NaMo3P3O16,Na,phosphate_or_polyanion,70.19260526070993
mp-26513,LiCuPO4,Li,phosphate_or_polyanion,87.47730525398353
mp-19183,Li2NiO2,Li,oxide,918.0764952080568
mp-771186,Li4Mn3Ni3(PO4)6,Li,phosphate_or_polyanion,128.14944974483095
mp-1046410,SrMgV(PO4)2,Mg,phosphate_or_polyanion,541.1881069331412
mp-763907,Li5Mn3Cr2O10,Li,oxide,236.7315546947291
mp-558418,NaCrF6,Na,halide,366.3523388448711
mp-1177593,Li3MnFeCo(PO4)3,Li,phosphate_or_polyanion,146.6161704319963
mp-758258,LiMn(CO3)2,Li,oxide,39.816839845438544
mp-764862,Li5Fe8(BO3)8,Li,phosphate_or_polyanion,91.75621240543624
mp-758725,Li2(CoO2)3,Li,oxide,74.11818227800393
mp-780888,Li(CoO2)4,Li,oxide,326.0311446857087
mp-1101725,Na6Li3Fe6(PO4)8,Li,phosphate_or_polyanion,189.6702132747846
mp-1101544,Li2Cr5(PO4)4,Li,phosphate_or_polyanion,264.2701098918696
mp-767104,Li2Cr(CO3)2,Li,oxide,332.9712622997321
mp-765830,Li3VF5,Li,halide,415.6108199061917
mp-30547,RbCr3O8,other,oxide,109.70129593972446
mp-756358,LiFe2O2F3,Li,halide,244.03995515533737
mvc-12661,Zn(FeO2)2,Zn,oxide,1293.5829309115725
mp-778150,Li9Nb3P8O29,Li,phosphate_or_polyanion,108.64666869591436
mp-1235661,LiFe8(OF)8,Li,halide,19.387932556365232
mp-1235517,LiMn2V4O8,Li,oxide,131.41434035588557
mp-766777,LiFePO4,Li,phosphate_or_polyanion,498.01661859117695
mp-17876,NaMnAsO4,Na,oxide,119.7909004484659
mp-776371,Li2Nb2(PO4)3,Li,phosphate_or_polyanion,87.43631788140299
mp-555261,Ca3CoRhO6,Ca,oxide,658.1016360586952
mp-765367,LiVF4,Li,halide,513.4866358382163
mp-26056,Li3Fe(PO4)2,Li,phosphate_or_polyanion,64.59920080425579
mp-1043644,Mg(SnO2)4,Mg,oxide,463.0208197413807
mp-1280709,LiV3Zn2O8,Li,oxide,147.5272688546322
mp-31667,LiCr2(PO4)3,Li,phosphate_or_polyanion,209.62000933644853
mp-1044241,CaCr2(PO5)2,Ca,phosphate_or_polyanion,131.7749674970109
mp-776355,LiV6O7F5,Li,halide,207.92933303870197
mp-1306771,Li4TiNi3O8,Li,oxide,154.4002052308072
mp-780408,Li3Mn2Cr2O8,Li,oxide,74.36565306809659
mp-559187,NaVF4,Na,halide,532.0809683306126
mp-1234028,Eu2MgAg2(WO4)4,Mg,oxide,123.57870619649718
mp-999072,Ti2AlZn,Zn,other,1351.2028397851216
mp-758438,LiV3O5F3,Li,halide,172.76089865592562
mp-26845,Li3Mn2(PO4)3,Li,phosphate_or_polyanion,144.79684583272007
mp-765791,Li2V3(OF)4,Li,halide,598.1503094359861
mp-1111873,Cs2KSbCl6,K,halide,120.48812811776727
mp-757600,Li3MnF6,Li,halide,415.1127321537969
mp-1043610,Ca(Co2O3)2,Ca,oxide,188.16618748794497
mp-26009,LiMo2P2O11,Li,phosphate_or_polyanion,52.73790797931363
mp-761099,Li7VO5F,Li,halide,151.56669753877244
mp-802523,LiVSiO4,Li,phosphate_or_polyanion,82.62642270313899
mp-764694,LiVF5,Li,halide,420.7331961732481
mp-764712,Li2VF4,Li,halide,530.4136369289741
mp-774023,Na2Ti3Fe(PO4)6,Na,phosphate_or_polyanion,189.95172153910704
mp-1047985,Zn(SnO2)4,Zn,oxide,116.57087228332496
mp-853133,NaLiFe2(SiO3)4,Li,phosphate_or_polyanion,201.9084480264848
mp-1043481,MgNiBiP2O9,Mg,phosphate_or_polyanion,122.16620495807275
mp-763805,Na7(WO3)9,Na,oxide,342.7008626365919
mp-755130,LiV4O5F7,Li,halide,214.05253582462495
mp-771226,Li9(CoO4)2,Li,oxide,115.62962805485064
mvc-5026,MgWO3,Mg,oxide,1566.211207738016
mp-1177445,Li4Cr3CoO8,Li,oxide,302.07978466009286
mp-759600,Li2Mn2F7,Li,halide,78.93421816195197
mp-1177117,Li5Fe4(PO4)4,Li,phosphate_or_polyanion,123.94406380377708
mp-25823,LiNi2(PO3)5,Li,phosphate_or_polyanion,74.97820062572585
mp-1040983,V2ZnO4,Zn,oxide,93.79798142108608
mvc-15420,La2ZnWO6,Zn,oxide,667.5311365795366
mvc-4994,Ca2MoWO6,Ca,oxide,1397.718465165049
mp-770708,Na3SiBSbO7,Na,phosphate_or_polyanion,266.0093506994029
mp-773427,Li4Mn3CuO8,Li,oxide,1199.4008853794276
mp-1565574,Li2CoPHO5,Li,phosphate_or_polyanion,114.83430180943732
mp-761084,Na5V36O88,Na,oxide,34.18111023865577
mp-756022,LiV6O7F5,Li,halide,205.67120325076536
mp-1233996,Sm4MgTi2Mn2O12,Mg,oxide,166.40441553875638
mp-566229,CaMn3O6,Ca,oxide,779.9115085680343
mvc-14313,Mg2Mo3O8,Mg,oxide,1106.6633191474868
mp-850412,Li7TiCr3(PO4)6,Li,phosphate_or_polyanion,91.02246067955969
mp-861062,LiMnPO4,Li,phosphate_or_polyanion,278.49201684586257
mp-763280,Li2CoCO4,Li,oxide,485.8403850824533
mp-4355,YTiO3,other,oxide,188.9822032622527
mp-763955,Li4MnV3O8,Li,oxide,291.9944061072246
mp-767547,LiCr3Ni(SO4)6,Li,sulfide,99.88713378781608
mp-1371936,ZnBiF5,Zn,halide,182.36884431395129
mp-770599,Li6Fe2C4SO16,Li,sulfide,149.59768552143697
mp-504271,Li3Ni2(PO4)3,Li,phosphate_or_polyanion,93.63437790128528
mp-1044215,ZnCr4O8,Zn,oxide,146.8903655303212
mp-1042879,YCr(WO4)2,other,oxide,450.1740596438287
mp-764804,Li3MnFeCo(PO4)3,Li,phosphate_or_polyanion,586.3288707792301
mp-780433,Li5Mn6(BO3)6,Li,phosphate_or_polyanion,39.2416098671492
mp-1041433,Ba2YMn3O8,other,oxide,709.2809331446
mp-1043125,CaMnNiP2O9,Ca,phosphate_or_polyanion,131.2809603026645
mvc-13130,Ca3Mn2(FeO5)2,Ca,oxide,405.78149170303294
mp-762931,Li(FeO2)3,Li,oxide,409.0941053587929
mp-774174,NaMn2O4,Na,oxide,151.56642077699505
mp-25446,Li3NiPCO7,Li,phosphate_or_polyanion,83.30251727228561
mp-776829,Li8Mn7Cr(PO4)12,Li,phosphate_or_polyanion,394.7105694441078
mp-776403,LiV6O7F5,Li,halide,208.5566423654238
mp-1044468,BaCaCr4O8,Ca,oxide,432.38588023935966
mvc-672,Ba2YSb3O8,other,oxide,575.1018102387608
mp-764770,Li13Mn2O9,Li,oxide,94.7191457285698
mp-780188,Li6Fe5O12,Li,oxide,204.85809755004672
mp-1312265,NaV2O4,Na,oxide,133.97382392986813
mp-1043216,AlFe(WO4)2,Al,oxide,511.4471878850799
mvc-3081,ZnMoF5,Zn,halide,846.2227954655399
mp-672959,Li2Cu(PO3)4,Li,phosphate_or_polyanion,197.7739823920549
mp-772244,Li2TiFeO4,Li,oxide,383.2209354978248
mp-766887,Li13Co15O28,Li,oxide,353.28595779676607
mp-765530,Li2VF4,Li,halide,563.5720306078646
mp-1404033,Ti2ZnO4,Zn,oxide,140.52370734862882
mp-765480,LiVF5,Li,halide,105.40630594553492
mp-753899,LiFe(CO3)2,Li,oxide,114.10225345480556
mp-755429,Li2TiVO5,Li,oxide,107.0888649711964
mp-757193,Li4Cr3Ni(PO4)4,Li,phosphate_or_polyanion,581.760616232627
mp-1046628,Mn5Zn4(TeO6)3,Zn,oxide,478.5350343088331
mp-1044032,LaVZnFeO6,Zn,oxide,376.03630393952585
mvc-5136,ZnCr(SiO3)2,Zn,phosphate_or_polyanion,744.1097260153889
mp-777681,Li3VF6,Li,halide,398.6802159100503
mp-1178147,K3TlPCO7,K,phosphate_or_polyanion,203.18760736911108
mp-26297,LiV(PO3)3,Li,phosphate_or_polyanion,61.97906848981858
mp-32338,LiNiP2O7,Li,phosphate_or_polyanion,364.04665919326567
mp-1044021,LaZnCrFeO6,Zn,oxide,393.3945057779871
mp-26869,Li3Cr2(PO4)3,Li,phosphate_or_polyanion,159.6596786646377
mp-556538,Na8(CuO2)5,Na,oxide,71.00070247589849
mp-853159,Li7(CoO3)2,Li,oxide,297.8968233836058
mp-775672,Li6Co3Sb(PO4)6,Li,phosphate_or_polyanion,470.1706096302343
mp-773354,Li5Fe3(NiO5)2,Li,oxide,243.31924455748515
mp-1189981,Zr5ZnSn3,Zn,other,228.8582414412253
mp-1177362,Li4Mn5Cu(PO4)6,Li,phosphate_or_polyanion,373.9328473120228
mp-504354,LiBi(PO3)4,Li,phosphate_or_polyanion,187.95859033152303
mp-776395,LiMnP2O7,Li,phosphate_or_polyanion,84.57276619692492
mp-779062,Li3V4(OF3)3,Li,halide,305.2340238239451
mp-24350,K2CoH8(CO5)2,K,oxide,180.78634455552975
mp-765710,Li4Fe5Ni(PO4)6,Li,phosphate_or_polyanion,388.2884211108034
mp-758041,Li3V(CO3)3,Li,oxide,124.99636472279174
mp-770489,Li6Cr3Fe(PO4)6,Li,phosphate_or_polyanion,580.9821608441408
mp-1176418,Na2BiAsCO7,Na,oxide,235.8021951156226
mp-26619,Li3V(PO4)2,Li,phosphate_or_polyanion,78.4679083282866
mp-753987,Li4Mn2Co3Te3O16,Li,oxide,535.4466452091677
mp-1047848,BaMgMoF7,Mg,halide,610.6160677852376
mp-757663,LiSn(PO3)4,Li,phosphate_or_polyanion,176.65765600037773
mp-1224192,KCr20O40,K,oxide,2.9994877338817316
mp-758137,Li6TiCr3(PO4)6,Li,phosphate_or_polyanion,585.9151656167625
mp-26855,Li2Sn(PO3)4,Li,phosphate_or_polyanion,193.99594106962064
mp-754835,Na6CuO4,Na,oxide,146.73170173877963
mp-780353,Na6B4Sb2SO16,Na,phosphate_or_polyanion,241.5559725177939
mp-771356,Li4V3CoO8,Li,oxide,304.9208901734804
mp-1117621,MgFeF4,Mg,halide,1331.7849253810502
mp-622251,Ba2CaFe2CuF14,Ca,halide,154.21459211958077
mp-779296,Li7Mn8(BO3)8,Li,phosphate_or_polyanion,22.245703916175938
mp-752510,Li3Ti2V3O10,Li,oxide,116.34461730901484
mp-765728,Li4VFe3O8,Li,oxide,293.5569811675369
mp-1176594,LiP4WO12,Li,phosphate_or_polyanion,94.36173841632478
mp-1394001,MgCr2O4,Mg,oxide,142.9445756704461
mvc-13349,Al5(CoO4)3,Al,oxide,666.5726969986375
mp-771408,LiVOF3,Li,halide,75.45053518574944
mp-1041006,CaP2W2O9,Ca,phosphate_or_polyanion,116.55542552625032
mp-772233,Li4VGa3O8,Li,oxide,487.5980775394653
mp-761503,Li2Cr4Si4O13,Li,phosphate_or_polyanion,336.41209115285375
mp-762872,Li3Ti2Mn3O10,Li,oxide,461.4738238980689
mp-775193,Li7Fe3Ni(PO4)6,Li,phosphate_or_polyanion,94.28535857622396
mp-761021,Li3Cu(TeO3)4,Li,oxide,564.4427526337598
mp-1235071,LiCuP4(RuO7)2,Li,phosphate_or_polyanion,166.54367225421885
mp-761812,LiCoPO4,Li,phosphate_or_polyanion,513.1946772163448
mp-774315,Li10Ti3Co3(NiO8)2,Li,oxide,866.265012960146
mp-763671,Li2Ti2V3O10,Li,oxide,233.1554299183973
mp-764438,Li4CrNi5(PO4)6,Li,phosphate_or_polyanion,399.7783454607125
mvc-3748,MgWF5,Mg,halide,869.4836692892515
mp-772348,Li3FeO3,Li,oxide,155.3797773436082
mp-566629,Li2NiPO4F,Li,halide,242.5885968173535
mp-1045492,Y(MnS2)2,other,sulfide,226.29897115136015
mp-778594,Na2V6O15,Na,oxide,49.57409235537122
mp-25813,Li3Fe3(PO4)4,Li,phosphate_or_polyanion,223.00730402678897
mp-1039073,Mg3Bi,Mg,other,1794.8522253095648
mp-771522,Li5Fe2Cu3O10,Li,oxide,232.8436870217084
mp-6203,CaCuAs2O7,Ca,oxide,74.98339341697202
mp-570512,LiWCl6,Li,halide,51.48093595488128
mp-1215930,YBiTe3,other,other,753.2205732005277
mp-558046,KMnF3,K,halide,144.49785337816837
mp-776741,Li2Mn3SbO8,Li,oxide,550.8889998825676
mp-1113821,Rb3VF6,other,halide,225.3868979394752
mvc-13747,Zn(CoN)2,Zn,other,1496.8118773977044
mvc-3740,CaVF5,Ca,halide,843.6044937017399
mp-754935,Li2V3CrO8,Li,oxide,583.2090506058145
mp-1369951,Ca2IrWO6,Ca,oxide,731.3983828764101
mp-1042577,Mg(NiO2)2,Mg,oxide,151.18760115499427
mp-17664,LiNi2P3O10,Li,phosphate_or_polyanion,127.24668440634996
mp-26677,Li3Fe2(PO4)3,Li,phosphate_or_polyanion,213.9231118163328
mp-766512,Li5Fe6(BO3)6,Li,phosphate_or_polyanion,20.266971857807643
mp-19548,CaMn2Be3(SiO4)3,Ca,phosphate_or_polyanion,398.97972882844965
mp-1177630,Li3Mn4(BO3)4,Li,phosphate_or_polyanion,177.24059099530913
mp-1111145,K3CoF6,K,halide,255.03379493127653
mp-1045438,Al(FeS2)2,Al,sulfide,285.97093361821567
mp-771575,Li2TiMn3O8,Li,oxide,305.38146956925556
mp-1663809,LiMnPO4,Li,phosphate_or_polyanion,67.23314166616954
mp-705362,Li2Co(PO3)5,Li,phosphate_or_polyanion,149.7023440723165
mp-765723,Na3Li6Mn5O9,Li,oxide,163.15853855854598
mp-1197890,Li2Ti2(PO4)3,Li,phosphate_or_polyanion,48.090439972362624
mp-1398106,CaMnF4,Ca,halide,552.673599133912
mp-1378169,Ca2CoRhO6,Ca,oxide,168.77648850360856
mp-614013,CsSnI3,other,halide,179.15853529000802
mp-3731,LiNbO3,Li,oxide,24.998922160258395
mp-764047,LiVPO5,Li,phosphate_or_polyanion,459.2482631969909
mp-556384,Ca2NiWO6,Ca,oxide,308.24272323195726
mp-770525,Na6Mn2C4SO16,Na,sulfide,124.7382286300961
mp-772829,Ba6Li2Ti7(Sb3O14)3,Li,oxide,99.68679655874394
mp-1101539,Li2Mo(PO4)2,Li,phosphate_or_polyanion,69.6248322816403
mp-763401,LiV(PO3)3,Li,phosphate_or_polyanion,267.2590743016394
mp-974882,Rb3Mo,other,other,564.8863559979454
mp-760234,Li4V2(PO4)3,Li,phosphate_or_polyanion,45.52138530195406
mp-582176,CsZr6CI14,other,halide,27.682933378631457
mp-1171226,MnZn(SiO3)2,Zn,phosphate_or_polyanion,370.10046688150425
mp-21590,Na6Fe2C4SO16,Na,sulfide,126.53515495298336
mp-776224,Li3V5O12,Li,oxide,43.03556312773966
mp-1048348,CaVP2O7,Ca,phosphate_or_polyanion,160.38234334713312
mp-759115,LiMn5O3F5,Li,halide,235.57477982930695
mp-861484,LiMnPO4,Li,phosphate_or_polyanion,238.6910014950994
mp-755593,Li4CoO3,Li,oxide,135.34271729598763
mvc-15041,Ca(NiO2)2,Ca,oxide,1099.2011092366197
mp-1205097,NaFe7(PO4)6,Na,phosphate_or_polyanion,102.55962076170026
mp-757139,Li6TiMn3(PO4)6,Li,phosphate_or_polyanion,559.5763922078619
mp-866271,LiNiO2,Li,oxide,283.4239523667489
mp-768704,Li4Cr3FeO8,Li,oxide,307.31475480262174
mp-770495,Li4Ti2Mn3Fe3O16,Li,oxide,616.1484098144007
mp-690161,Li9Mn20O40,Li,oxide,20.95115512927251
mp-767064,Li3Co2(CO3)4,Li,oxide,176.16075596941218
mp-1103473,CsCrP2S7,other,sulfide,149.4679746519297
mp-765988,LiVFeP2(HO5)2,Li,phosphate_or_polyanion,122.42929996315428
mp-540367,Li3Ni(PO4)2,Li,phosphate_or_polyanion,317.7702437313534
mp-1118049,MgNiF4,Mg,halide,1383.5585753459966
mp-771684,LiMg2Mn3O8,Li,oxide,298.03868135540665
mp-557426,CaMnF5,Ca,halide,209.6741097561912
mp-1041934,Zn(MoO2)2,Zn,oxide,996.1794385815728
mp-1080219,Li3Mn4O8,Li,oxide,677.909736162961
mp-16293,KSbO3,K,oxide,593.0436228992078
mp-1359741,Al5(FeO4)3,Al,oxide,109.32345767101376
mp-1235526,LiCr2O4,Li,oxide,332.09922638463723
mp-1400230,Al(WO2)2,Al,oxide,403.1406776465422
mp-1358203,Ca3Mn2(FeO5)2,Ca,oxide,101.44536416161608
mp-1343337,Mg2Mn2O5,Mg,oxide,871.7797471404917
mp-1045636,Mg2Ti9O13,Mg,oxide,747.9201409457883
mp-1046206,SrZnSn(PO4)2,Zn,phosphate_or_polyanion,492.676593394392
mp-1335777,V2ZnO4,Zn,oxide,153.8418781884961
mp-771785,Li3Co(NiO2)4,Li,oxide,959.395493702414
mp-16381,NaMn6P7O24,Na,phosphate_or_polyanion,47.60981372121561
mp-1163919,ZnSi2WO6,Zn,phosphate_or_polyanion,360.2508972084452
mp-759435,LiCu(PO3)3,Li,phosphate_or_polyanion,69.36139133925737
mp-1303020,Li2Mn3TeO8,Li,oxide,266.14656356355493
mp-777604,Li2MnCo3O8,Li,oxide,325.2404072768519
mp-1044647,Ti2ZnO4,Zn,oxide,95.10627756885498
mp-764613,Li4MnFe3(PO4)4,Li,phosphate_or_polyanion,73.12505267587201
mp-850149,LiVF5,Li,halide,531.6098564521977
mp-1044156,Ca2Nb2WO8,Ca,oxide,521.660754614308
mp-1344934,LiLa8Cu3O16,Li,oxide,118.278641400614
mp-1223883,KMo2P3O13,K,phosphate_or_polyanion,37.56894903481639
mp-768155,Na3TlPCO7,Na,phosphate_or_polyanion,244.47461719319804
mp-690117,K(WO3)6,K,oxide,39.27464713145484
mp-1329623,Zn3Ge3(MoO6)2,Zn,oxide,279.2681648914547
mvc-14150,Mg(CoO2)2,Mg,oxide,662.9205953610514
mp-1044507,PrZn(BiO3)2,Zn,oxide,277.63433813752846
mp-1328340,Ca(FeO2)2,Ca,oxide,63.54457143608637
mp-1044426,CaPrTi2O6,Ca,oxide,371.84033606547314
mp-1104078,Y(Mo3S4)2,other,sulfide,242.4099472957307
mp-1079491,LiIn2CuSe4,Li,other,212.561091912946
mp-1234253,Sm3MgBi(Ru2O7)2,Mg,oxide,303.47087776251004
mp-705398,LiFeP4O13,Li,phosphate_or_polyanion,39.63634226123815
mp-1235493,LiLuZnFeO4,Li,oxide,454.8039701103652
mp-1044314,CaTiCr(PO4)3,Ca,phosphate_or_polyanion,188.4570467582135
mp-1177893,Li2MnV3O8,Li,oxide,575.6932930471406
mp-853151,Li5Mn(Ni2O5)2,Li,oxide,252.19031893019297
mp-754275,Li4Mn3Co5O16,Li,oxide,684.4514462820803
mp-25372,LiCuO2,Li,oxide,1241.0626536873392
mp-757835,Li2VCo3O8,Li,oxide,345.3760470003139
mvc-14431,Y2Cu3(WO4)6,other,oxide,295.3468080542989
mp-989545,Rb2NaSbCl6,Na,halide,139.4490405014752
mp-771387,Li6Mn2C4SO16,Li,sulfide,145.87153032860655
mvc-1257,Sr2YVCu2O7,other,oxide,704.6920588709166
mp-1188787,LiV2O5,Li,oxide,442.5026856342853
mp-29784,K2Mo9S11,K,sulfide,12.039534929980988
mp-1236025,Li(FeO2)8,Li,oxide,18.060434931277808
mp-1043952,CaMn(GeO3)2,Ca,oxide,175.51166000186566
mp-697855,Li2Cr3(P2O7)2,Li,phosphate_or_polyanion,159.57973006062713
mp-570697,CaC2,Ca,other,791.7671961521141
mp-554955,MgCrF6,Mg,halide,836.0246314660657
mp-1578402,MnAl(WO4)2,Al,oxide,495.59823132321617
mp-1041097,MgMn2O4,Mg,oxide,93.61570516627712
mp-1042131,Mg(MoO2)2,Mg,oxide,960.1476694837572
mp-766055,Li7TiFe3(PO4)6,Li,phosphate_or_polyanion,90.86939311574058
mp-771079,Li4CrCo5O12,Li,oxide,851.6513404923642
mp-585378,Li2Co3(P2O7)2,Li,phosphate_or_polyanion,339.95978067033803
mp-780834,Li2FeF4,Li,halide,565.1074179678891
mp-1176434,Na(NiO2)2,Na,oxide,562.3174860599478
mp-684470,Li3Sn2P5O16,Li,phosphate_or_polyanion,241.5949532805148
mp-755842,Li2MnSiO4,Li,phosphate_or_polyanion,60.14093807660301
mp-761658,Li2CoP2O7,Li,phosphate_or_polyanion,334.6461712637861
mp-1040472,KWO3,K,oxide,686.521387660628
mp-552051,Ca2CoTeO6,Ca,oxide,91.41952359871652
mp-783907,LiMnP2HO7,Li,phosphate_or_polyanion,81.22784417948975
mp-780528,Na6Cr2C4SO16,Na,sulfide,127.13510341678688
mp-18727,LiCr(SiO3)2,Li,phosphate_or_polyanion,104.36058739319752
mp-767692,Li2VF6,Li,halide,175.3440252526129
mp-775291,Li2Mn2Cr3O12,Li,oxide,79.57732054830446
mp-29356,NaTi2O4,Na,oxide,24.642846831309413
mp-753344,LiNi6O7,Li,oxide,174.2998378804574
mp-705847,Li2(CoO2)3,Li,oxide,9.100458191649084
mvc-11970,V2ZnO5,Zn,oxide,897.4659643675554
mvc-11748,Ca(TiS2)2,Ca,sulfide,287.5505910222283
mp-558048,NaV(GeO3)2,Na,oxide,91.0082087622658
mp-1411261,Mg(VS2)4,Mg,sulfide,94.0634041124886
mp-775640,Li4Ni5Te(PO4)6,Li,phosphate_or_polyanion,391.0381038974001
mp-1042621,Ti4Zn(CuO4)3,Zn,oxide,433.8704927071817
mp-763526,LiP(WO4)2,Li,phosphate_or_polyanion,269.2627711236853
mp-850971,LiMnBO3,Li,phosphate_or_polyanion,352.8478740340815
mp-850394,LiV3OF11,Li,halide,197.60140967145023
mp-753035,Li3Ti2Mn3O10,Li,oxide,115.25559185544776
mp-766857,LiMn2F7,Li,halide,302.9511885633498
mp-779056,Li2FeP2O7,Li,phosphate_or_polyanion,77.17960727898479
mp-753641,Li3V2(CO3)4,Li,oxide,171.55299716864022
mvc-5781,Zn2IrWO6,Zn,oxide,1628.6379346966985
mp-850496,Li6Mn3Nb(PO4)6,Li,phosphate_or_polyanion,539.0840965597004
mp-25407,LiFePO4F,Li,halide,245.33520208426287
mp-540083,LiMo(PO4)2,Li,phosphate_or_polyanion,273.84612566817384
mvc-3430,MgBiF5,Mg,halide,770.8787468498399
mp-1407346,V4ZnS8,Zn,sulfide,96.25729305517125
mp-579459,NaNi(PO3)3,Na,phosphate_or_polyanion,237.55119368484685
mp-1044122,MgP2(WO5)2,Mg,phosphate_or_polyanion,122.46243880064654
mp-758148,LiNiPO4,Li,phosphate_or_polyanion,32.634521228391144
mp-1222745,Li2FeCl4,Li,halide,314.49995936866503
mp-765841,LiV2O3F,Li,halide,148.26597073437475
mp-752764,LiVF3,Li,halide,380.467667401598
mp-27041,LiCrPO4,Li,phosphate_or_polyanion,291.203633518382
mp-26925,LiCo(PO3)4,Li,phosphate_or_polyanion,99.7475622658108
mp-1184897,K3Nb,K,other,689.5709426660549
mp-1044085,MgP4W3O14,Mg,phosphate_or_polyanion,165.98115350363418
mp-781591,Li3Co2(SiO4)2,Li,phosphate_or_polyanion,64.63982761836209
mp-26231,LiNiP2O7,Li,phosphate_or_polyanion,364.04436598445744
mvc-13996,AlCrO3,Al,oxide,2597.4293694607068
mp-764237,LiVOF3,Li,halide,598.4371987349034
mvc-14467,Sr6Y2Co3(Cu2O7)3,other,oxide,521.2719938744052
mp-765863,LiV6O7F5,Li,halide,215.93010582220825
mp-1157680,CaTi(SiO3)2,Ca,phosphate_or_polyanion,377.47749558752935
mp-1235074,LiLu4(CoO3)4,Li,oxide,49.55298056698649
mp-773335,Li4Mn3FeO8,Li,oxide,299.3110429952772
mp-1013910,LiFe2P2O9,Li,phosphate_or_polyanion,65.02589427723778
mp-1222493,Li5(YSb2)2,Li,other,442.9006805893107
mp-851049,LiV4OF11,Li,halide,203.62818848553303
mp-1044092,PrMgTi2O6,Mg,oxide,389.6601895959216
mp-1101520,LiCrP2O7,Li,phosphate_or_polyanion,84.36061900412058
mp-761629,Li17V16O32,Li,oxide,793.9691350748209
mp-556615,CaBi6(PO5)4,Ca,phosphate_or_polyanion,204.87073852530412
mp-772830,Li4V2SiGeO10,Li,phosphate_or_polyanion,229.3263320659096
mp-26279,LiCr(PO3)4,Li,phosphate_or_polyanion,101.71320071269298
mp-759333,Na7Ti11O24,Na,oxide,263.8971426405739
mp-1183468,Ca2ZnSn,Zn,other,810.2713604677538
mp-766507,Li5Fe3(BO3)4,Li,phosphate_or_polyanion,93.70747587582969
mp-1236414,LiCrO2,Li,oxide,1423.4292269793689
mp-774918,Li3La14(CuO7)4,Li,oxide,17.111900216791682
mp-761380,Li3V(PO4)2,Li,phosphate_or_polyanion,308.0017391838092
mp-780102,Li2Mn3(BO3)3,Li,phosphate_or_polyanion,39.61169441603397
mp-774465,LiMn(SO4)2,Li,sulfide,95.38877205427454
mvc-15578,Ca(FeN)2,Ca,other,1197.356701727907
mp-1233165,Mg(Mo3O8)2,Mg,oxide,137.8132407228131
mp-1222410,LiSbWO7,Li,oxide,157.13275161275513
mp-1341462,Mn2ZnO4,Zn,oxide,154.76526099875946
mp-1210001,NaTi4(CuO4)3,Na,oxide,216.98745367133523
mp-762407,Li6Mn5O10,Li,oxide,405.2082623227414
mp-1378086,VZnO3,Zn,oxide,219.34719729204824
mp-559240,Li2MnSiO4,Li,phosphate_or_polyanion,63.50838506128162
mp-1101557,Li2Mn(PO4)2,Li,phosphate_or_polyanion,78.3526268676081
mvc-6160,Ca(FeO2)2,Ca,oxide,1014.394046194805
mp-769537,Li14MgCo13O28,Mg,oxide,192.8599256372691
mp-767970,Li3Mn4(PO4)6,Li,phosphate_or_polyanion,104.97503256605
mp-757433,NaTi4O8,Na,oxide,17.080428503823782
mp-558599,K2Mn2P2O7F2,K,halide,102.67699199809245
mp-26443,LiMoP2O7,Li,phosphate_or_polyanion,162.36692868326497
mp-868281,Li2Cr5(Si2O7)2,Li,phosphate_or_polyanion,296.2448345711438
mp-772331,Na2MnCSO7,Na,sulfide,539.4955267861934
mp-761767,LiFe(SiO3)2,Li,phosphate_or_polyanion,386.2862708491164
mp-540477,Li2Mn(PO3)4,Li,phosphate_or_polyanion,190.84118259870576
